"kodeWilayah";"nama";"idLevelWilayah";"mstKodeWilayah";"indukProvinsi";"kodeWilayahIndukProvinsi";"indukKabupaten";"kodeWilayahIndukKabupaten"
"300408";Kec. Kabila Bone;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300401";Kec. Tapa;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300405";Kec. Bulango Utara;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300410";Kec. Bone Raya;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300415";Kec. Suwawa Timur;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300417";Kec. Bulawa;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300411";Kec. Bulango Selatan;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300413";Kec. Bulango Ulu;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300414";Kec. Suwawa Selatan;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300416";Kec. Suwawa Tengah;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300412";Kec. Bulango Timur;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300418";Kec. Pinogu;3;"300400";Prov. Gorontalo;"300000";Kab. Bone Bolango;"300400"
"300503";Kec. Kwandang;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300502";Kec. Atinggola;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300505";Kec. Tolinggula;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300501";Kec. Anggrek;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300504";Kec. Sumalata;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300506";Kec. Gentuma Raya;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300512";Kec. Sumalata Timur;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300507";Kec. Tomilito;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300509";Kec. Monano;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300511";Kec. Biau;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"300508";Kec. Ponelo Kepulauan;3;"300500";Prov. Gorontalo;"300000";Kab. Gorontalo Utara;"300500"
"306006";Kec. Kota Tengah;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306004";Kec. Kota Timur;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306002";Kec. Kota Selatan;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306001";Kec. Kota Barat;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306003";Kec. Kota Utara;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306007";Kec. Sipatana;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306009";Kec. Hulontalangi;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306008";Kec. Dumbo Raya;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"306005";Kec. Dungingi;3;"306000";Prov. Gorontalo;"300000";Kota Gorontalo;"306000"
"310110";Kec. Bintan Timur;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310101";Kec. Bintan Utara;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310105";Kec. Teluk Sebong;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310102";Kec. Gunung Kijang;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310104";Kec. Teluk Bintan;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310109";Kec. Seri Kuala Lobam;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310106";Kec. Toapaya;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310108";Kec. Bintan Pesisir;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310103";Kec. Tambelan;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310107";Kec. Mantang;3;"310100";Prov. Kepulauan Riau;"310000";Kab. Bintan;"310100"
"310203";Kec. Karimun;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310205";Kec. Tebing;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310201";Kec. Moro;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310202";Kec. Kundur;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310204";Kec. Meral;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310208";Kec. Kundur Barat;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310207";Kec. Kundur Utara;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310210";Kec. Meral Barat;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310212";Kec. Belat;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310206";Kec. Buru;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310209";Kec. Durai;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310211";Kec. Ungar;3;"310200";Prov. Kepulauan Riau;"310000";Kab. Karimun;"310200"
"310305";Kec. Bunguran Timur;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310304";Kec. Bunguran Barat;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310317";Kec. Bunguran Timur Laut;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310306";Kec. Serasan;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310320";Kec. Bunguran Selatan;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310313";Kec. Pulau Tiga;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310321";Kec. Serasan Timur;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310323";Kec. Bunguran Batubi;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310311";Kec. Bunguran Utara;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310318";Kec. Bunguran Tengah;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310303";Kec. Midai;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310312";Kec. Pulau Laut;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310324";Kec. Pulau Tiga Barat;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310309";Kec. Subi;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310325";Kec. Suak Midai;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310326";Kec. Pulau Panjang;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310327";Kec. Pulau Seluan;3;"310300";Prov. Kepulauan Riau;"310000";Kab. Natuna;"310300"
"310402";Kec. Lingga;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310401";Kec. Singkep;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310404";Kec. Singkep Barat;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310405";Kec. Lingga Utara;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310408";Kec. Lingga Timur;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310411";Kec. Bakung Serumpun;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310403";Kec. Senayang;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310413";Kec. Katang Bidare;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310406";Kec. Singkep Pesisir;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310412";Kec. Temiang Pesisir;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310409";Kec. Selayar;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310407";Kec. Singkep Selatan;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310410";Kec. Kepulauan Posek;3;"310400";Prov. Kepulauan Riau;"310000";Kab. Lingga;"310400"
"310503";Kec. Siantan;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310504";Kec. Palmatak;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310505";Kec. Siantan Selatan;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310506";Kec. Siantan Timur;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310507";Kec. Siantan Tengah;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310501";Kec. Jemaja;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310502";Kec. Jemaja Timur;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310510";Kec. Siantan Utara;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310509";Kec. Kute Siantan;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"310508";Kec. Jemaja Barat;3;"310500";Prov. Kepulauan Riau;"310000";Kab. Kepulauan Anambas;"310500"
"316012";Kec. Batam Kota;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316013";Kec. Sagulung;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316014";Kec. Batu Aji;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316002";Kec. Sekupang;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316011";Kec. Bengkong;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316007";Kec. Nongsa;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316005";Kec. Lubuk Baja;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316003";Kec. Sei Beduk;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316006";Kec. Batu Ampar;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316008";Kec. Galang;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316001";Kec. Belakang Padang;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316004";Kec. Bulang;3;"316000";Prov. Kepulauan Riau;"310000";Kota Batam;"316000"
"316102";Kec. Tanjung Pinang Timur;3;"316100";Prov. Kepulauan Riau;"310000";Kota Tanjungpinang;"316100"
"316103";Kec. Bukit Bestari;3;"316100";Prov. Kepulauan Riau;"310000";Kota Tanjungpinang;"316100"
"316101";Kec. Tanjung Pinang Barat;3;"316100";Prov. Kepulauan Riau;"310000";Kota Tanjungpinang;"316100"
"316104";Kec. Tanjung Pinang Kota;3;"316100";Prov. Kepulauan Riau;"310000";Kota Tanjungpinang;"316100"
"320103";Kec. Fak-fak;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320104";Kec. Fak-fak Tengah;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320106";Kec. Kokas;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320107";Kec. Teluk Patipi;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320110";Kec. Pariwari;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320102";Kec. Karas;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320109";Kec. Bomberay;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320105";Kec. Fak-fak Barat;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320117";Kec. Tomage;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320101";Kec. Fak-fak Timur;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320112";Kec. Fakfak Timur Tengah;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320111";Kec. Wartutin;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320108";Kec. Kramongmongga;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320115";Kec. Kayauni;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320116";Kec. Furwagi;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320114";Kec. Mbahamdandara;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320113";Kec. Arguni;3;"320100";Prov. Papua Barat;"320000";Kab. Fak-Fak;"320100"
"320204";Kec. Kaimana;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320202";Kec. Teluk Arguni Atas;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320201";Kec. Buruway;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320203";Kec. Teluk Arguni Bawah;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320206";Kec. Teluk Etna;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320205";Kec. Kambrau;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320207";Kec. Yamor;3;"320200";Prov. Papua Barat;"320000";Kab. Kaimana;"320200"
"320305";Kec. Wasior;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320303";Kec. Rasiei;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320308";Kec. Windesi;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320311";Kec. Rumberpon;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320307";Kec. Roon;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320306";Kec. Teluk Duairi;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320302";Kec. Wondiboy;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320313";Kec. Nikiwar;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320309";Kec. Wamesa;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320312";Kec. Soug Jaya;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320304";Kec. Kuri Wamesa;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320301";Kec. Naikere;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320310";Kec. Roswar;3;"320300";Prov. Papua Barat;"320000";Kab. Teluk Wondama;"320300"
"320408";Kec. Bintuni;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320409";Kec. Manimeri;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320403";Kec. Sumuri;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320415";Kec. Tomu;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320404";Kec. Aroba;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320420";Kec. Merdey;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320412";Kec. Tembuni;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320425";Kec. Wamesa;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320418";Kec. Meyado;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320402";Kec. Babo;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320405";Kec. Kaitaro;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320413";Kec. Aranday;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320406";Kec. Kuri;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320410";Kec. Tuhiba;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320416";Kec. Weriagar;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320417";Kec. Moskona Selatan;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320401";Kec. Fafurwar;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320414";Kec. Kamundan;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320419";Kec. Moskona Barat;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320423";Kec. Moskona Utara;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320411";Kec. Dataran Beimes;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320424";Kec. Moskona Timur;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320422";Kec. Masyeta;3;"320400";Prov. Papua Barat;"320000";Kab. Teluk Bintuni;"320400"
"320513";Kec. Manokwari Barat;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320523";Kec. Masni;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320510";Kec. Prafi;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320516";Kec. Manokwari Selatan;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320514";Kec. Manokwari Timur;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320524";Kec. Sidey;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320509";Kec. Warmare;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320515";Kec. Manokwari Utara;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"320518";Kec. Tanah Rubu;3;"320500";Prov. Papua Barat;"320000";Kab. Manokwari;"320500"
"321118";Kec. Menyambouw;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321114";Kec. Didohu;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321120";Kec. Anggi;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321119";Kec. Hingk;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321113";Kec. Sururay;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321117";Kec. Testega;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321112";Kec. Membey;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321115";Kec. Taige;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321111";Kec. Anggi Gida;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321116";Kec. Catubouw;3;"321100";Prov. Papua Barat;"320000";Kab. Pegunungan Arfak;"321100"
"321206";Kec. Ransiki;3;"321200";Prov. Papua Barat;"320000";Kab. Manokwari Selatan;"321200"
"321221";Kec. Oransbari;3;"321200";Prov. Papua Barat;"320000";Kab. Manokwari Selatan;"321200"
"321224";Kec. Momi Waren;3;"321200";Prov. Papua Barat;"320000";Kab. Manokwari Selatan;"321200"
"321222";Kec. Nenei;3;"321200";Prov. Papua Barat;"320000";Kab. Manokwari Selatan;"321200"
"321223";Kec. Dataran Isim;3;"321200";Prov. Papua Barat;"320000";Kab. Manokwari Selatan;"321200"
"321225";Kec. Tahota;3;"321200";Prov. Papua Barat;"320000";Kab. Manokwari Selatan;"321200"
"330103";Kec. Kalukku;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330102";Kec. Mamuju;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330110";Kec. Tommo;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330101";Kec. Tapalang;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330115";Kec. Simboro;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330104";Kec. Kalumpang;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330107";Kec. Papalang;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330111";Kec. Bonehau;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330106";Kec. Tapalang Barat;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330108";Kec. Sampaga;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330116";Kec. Kep. Bala Balakang;3;"330100";Prov. Sulawesi Barat;"330000";Kab. Mamuju;"330100"
"330201";Kec. Pasangkayu;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330204";Kec. Bambalamutu;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330205";Kec. Dapurang;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330209";Kec. Tikke Raya;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330203";Kec. Baras;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330211";Kec. Bambaira;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330207";Kec. Bulu Taba;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330202";Kec. Sarudu;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330212";Kec. Sarjo;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330208";Kec. Lariang;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330206";Kec. Duripoku;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330210";Kec. Pedongga;3;"330200";Prov. Sulawesi Barat;"330000";Kab. Pasangkayu;"330200"
"330303";Kec. Campalagian;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330305";Kec. Polewali;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330304";Kec. Wonomulyo;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330308";Kec. Luyo;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330317";Kec. Tubbitaramanu;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330311";Kec. Matakali;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330307";Kec. Balanipa;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330310";Kec. Mapili;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330312";Kec. Binuang;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330301";Kec. Tinambung;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330314";Kec. Tapango;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330306";Kec. Limboro;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330309";Kec. Alu;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330316";Kec. Bulo;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330313";Kec. Anreapi;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330315";Kec. Matangnga;3;"330300";Prov. Sulawesi Barat;"330000";Kab. Polewali Mandar;"330300"
"330403";Kec. Mamasa;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330405";Kec. Tabulahan;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330404";Kec. Mambi;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330412";Kec. Bambang;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330410";Kec. Aralle;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330409";Kec. Tandukalua;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330416";Kec. Buntumalangka;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330401";Kec. Sumarorong;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330408";Kec. Sesenapadang;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330415";Kec. Rantebulahan Timur;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330407";Kec. Messawa;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330402";Kec. Pana;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330413";Kec. Balla;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330414";Kec. Tawalian;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330417";Kec. Mehalaan;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330406";Kec. Tabang;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330411";Kec. Nosu;3;"330400";Prov. Sulawesi Barat;"330000";Kab. Mamasa;"330400"
"330512";Kec. Banggae Timur;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330509";Kec. Banggae;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330502";Kec. Pamboang;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330510";Kec. Sendana;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330511";Kec. Malunda;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330505";Kec. Ulumanda;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
"330506";Kec. Tammerodo Sendana;3;"330500";Prov. Sulawesi Barat;"330000";Kab. Majene;"330500"
